"Date","Price","Open","High","Low","Vol.","Change %"
"03/13/2014","9,386.08","9,351.11","9,406.83","9,342.09","250.03M","0.37%"
"03/12/2014","9,351.11","9,354.55","9,354.55","9,293.49","296.40M","-0.04%"
"03/11/2014","9,354.55","9,343.78","9,376.21","9,313.40","304.70M","0.12%"
"03/10/2014","9,343.78","9,350.60","9,362.48","9,297.45","442.78M","-0.07%"
"03/09/2014","9,350.60","9,248.82","9,355.13","9,248.71","454.20M","1.10%"
"03/06/2014","9,248.82","9,161.33","9,251.88","9,161.33","303.96M","0.95%"
"03/05/2014","9,161.33","9,148.73","9,207.24","9,098.22","424.69M","0.14%"
"03/04/2014","9,148.73","9,019.98","9,148.89","9,019.98","369.76M","1.43%"
"03/03/2014","9,019.98","9,088.68","9,088.68","8,971.56","341.70M","-0.76%"
"03/02/2014","9,088.68","9,106.55","9,137.58","9,045.74","313.33M","-0.20%"
"02/27/2014","9,106.55","9,058.54","9,111.72","9,054.71","248.91M","0.53%"
"02/26/2014","9,058.54","9,061.93","9,069.53","9,042.57","317.95M","-0.04%"
"02/25/2014","9,061.93","9,057.08","9,086.22","9,020.74","304.92M","0.05%"
"02/24/2014","9,057.08","9,023.42","9,059.45","9,019.25","309.68M","0.37%"
"02/23/2014","9,023.42","8,988.87","9,036.14","8,988.87","263.87M","0.38%"
"02/20/2014","8,988.87","8,967.62","8,993.26","8,952.05","287.19M","0.24%"
"02/19/2014","8,967.62","8,956.86","8,977.02","8,939.44","266.24M","0.12%"
"02/18/2014","8,956.86","8,939.88","8,979.02","8,936.67","204.98M","0.19%"
"02/17/2014","8,939.88","8,970.44","8,983.88","8,919.02","216.44M","-0.34%"
"02/16/2014","8,970.44","8,929.60","8,990.11","8,929.60","211.24M","0.46%"
"02/13/2014","8,929.60","8,912.58","8,935.97","8,912.58","200.68M","0.19%"
"02/12/2014","8,912.58","8,859.20","8,917.19","8,858.05","204.64M","0.60%"
"02/11/2014","8,859.20","8,873.95","8,879.84","8,844.59","226.84M","-0.17%"
"02/10/2014","8,873.95","8,865.80","8,876.62","8,841.87","190.80M","0.09%"
"02/09/2014","8,865.80","8,819.31","8,901.50","8,819.31","241.06M","0.53%"
"02/06/2014","8,819.31","8,792.80","8,825.07","8,788.04","196.21M","0.30%"
"02/05/2014","8,792.80","8,768.90","8,799.80","8,759.53","228.55M","0.27%"
"02/04/2014","8,768.90","8,806.92","8,806.92","8,692.48","260.63M","-0.43%"
"02/03/2014","8,806.92","8,835.12","8,848.96","8,800.10","253.26M","-0.32%"
"02/02/2014","8,835.12","8,760.62","8,843.41","8,760.62","258.05M","0.85%"
"01/30/2014","8,760.62","8,704.21","8,760.62","8,680.56","232.09M","0.65%"
"01/29/2014","8,704.21","8,656.11","8,742.63","8,656.11","216.87M","0.56%"
"01/28/2014","8,656.11","8,655.01","8,700.42","8,636.55","180.24M","0.01%"
"01/27/2014","8,655.01","8,735.59","8,746.27","8,649.25","210.11M","-0.92%"
"01/26/2014","8,735.59","8,771.99","8,771.99","8,609.68","204.32M","-0.41%"
"01/23/2014","8,771.99","8,761.16","8,803.73","8,757.94","179.21M","0.12%"
"01/22/2014","8,761.16","8,734.49","8,789.35","8,705.92","231.37M","0.31%"
"01/21/2014","8,734.49","8,727.78","8,743.73","8,656.26","223.18M","0.08%"
"01/20/2014","8,727.78","8,739.73","8,749.61","8,720.67","184.19M","-0.14%"
"01/19/2014","8,739.73","8,761.06","8,761.30","8,659.83","211.63M","-0.24%"
"01/16/2014","8,761.06","8,745.28","8,779.88","8,738.82","198.24M","0.18%"
"01/15/2014","8,745.28","8,696.39","8,757.43","8,689.85","230.35M","0.56%"
"01/14/2014","8,696.39","8,711.87","8,713.48","8,662.04","181.22M","-0.18%"
"01/13/2014","8,711.87","8,714.73","8,726.57","8,637.84","224.92M","-0.03%"
"01/12/2014","8,714.73","8,677.87","8,714.73","8,649.91","231.85M","0.42%"
"01/09/2014","8,677.87","8,652.50","8,678.53","8,629.42","232.41M","0.29%"
"01/08/2014","8,652.50","8,608.79","8,659.26","8,604.03","234.83M","0.51%"
"01/07/2014","8,608.80","8,611.81","8,620.37","8,588.05","205.95M","-0.03%"
"01/06/2014","8,611.81","8,637.74","8,637.74","8,594.78","204.10M","-0.30%"
"01/05/2014","8,637.74","8,618.12","8,638.25","8,602.35","184.30M","0.23%"
"01/02/2014","8,618.12","8,605.34","8,621.49","8,572.34","176.63M","0.15%"
"01/01/2014","8,605.34","8,535.60","8,605.56","8,535.22","184.63M","0.82%"
"12/31/2013","8,535.60","8,520.02","8,538.98","8,506.30","177.32M","0.18%"
"12/30/2013","8,520.02","8,494.76","8,530.80","8,486.42","185.75M","0.30%"
"12/29/2013","8,494.76","8,481.10","8,494.95","8,446.42","160.68M","0.16%"
"12/26/2013","8,481.10","8,481.59","8,486.25","8,457.39","163.38M","-0.01%"
"12/25/2013","8,481.59","8,521.89","8,527.57","8,467.57","160.34M","-0.47%"
"12/24/2013","8,521.89","8,561.84","8,578.29","8,508.66","206.71M","-0.47%"
"12/23/2013","8,561.84","8,551.23","8,569.52","8,533.38","219.36M","0.12%"
"12/22/2013","8,551.23","8,509.68","8,562.68","8,509.68","214.61M","0.49%"
"12/19/2013","8,509.68","8,440.53","8,510.18","8,440.53","231.48M","0.82%"
"12/18/2013","8,440.53","8,412.32","8,451.68","8,408.87","204.32M","0.34%"
"12/17/2013","8,412.32","8,385.08","8,412.32","8,377.11","235.31M","0.32%"
"12/16/2013","8,385.08","8,396.96","8,402.61","8,369.91","162.65M","-0.14%"
"12/15/2013","8,396.96","8,387.61","8,418.53","8,387.18","174.37M","0.11%"
"12/12/2013","8,387.61","8,399.65","8,399.65","8,351.15","76.12M","-0.14%"
"12/11/2013","8,399.65","8,399.39","8,410.77","8,376.43","144.79M","0.00%"
"12/10/2013","8,399.39","8,359.55","8,401.87","8,358.75","183.97M","0.48%"
"12/09/2013","8,359.55","8,321.33","8,359.80","8,319.38","146.58M","0.46%"
"12/08/2013","8,321.33","8,243.74","8,323.75","8,243.74","144.47M","0.94%"
"12/05/2013","8,243.74","8,231.13","8,245.40","8,211.63","146.54M","0.15%"
"12/04/2013","8,231.13","8,229.19","8,243.50","8,187.89","147.74M","0.02%"
"12/03/2013","8,229.19","8,334.31","8,336.67","8,212.89","235.54M","-1.26%"
"12/02/2013","8,334.31","8,301.15","8,334.84","8,286.27","157.12M","0.40%"
"12/01/2013","8,301.15","8,325.28","8,335.33","8,288.54","147.51M","-0.29%"
"11/28/2013","8,325.28","8,300.65","8,354.47","8,300.65","138.28M","0.30%"
"11/27/2013","8,300.65","8,298.46","8,316.69","8,273.11","124.56M","0.03%"
"11/26/2013","8,298.46","8,346.69","8,355.83","8,285.61","154.57M","-0.58%"
"11/25/2013","8,346.69","8,388.17","8,395.31","8,339.88","149.17M","-0.49%"
"11/24/2013","8,388.17","8,337.78","8,388.64","8,337.78","151.99M","0.60%"
"11/21/2013","8,337.78","8,337.32","8,345.04","8,315.01","152.21M","0.01%"
"11/20/2013","8,337.32","8,359.59","8,359.71","8,332.48","118.44M","-0.27%"
"11/19/2013","8,359.59","8,407.88","8,408.07","8,344.73","158.78M","-0.57%"
"11/18/2013","8,407.88","8,383.77","8,425.49","8,374.69","181.63M","0.29%"
"11/17/2013","8,383.77","8,317.16","8,411.29","8,314.25","191.78M","0.80%"
"11/14/2013","8,317.16","8,297.79","8,319.34","8,288.98","156.16M","0.23%"
"11/13/2013","8,297.79","8,329.48","8,351.14","8,284.43","165.99M","-0.38%"
"11/12/2013","8,329.48","8,271.14","8,350.51","8,263.84","220.33M","0.71%"
"11/11/2013","8,271.14","8,248.16","8,274.25","8,226.73","155.45M","0.28%"
"11/10/2013","8,248.16","8,262.79","8,275.06","8,233.70","190.05M","-0.18%"
"11/07/2013","8,262.79","8,188.46","8,262.88","8,185.48","206.80M","0.91%"
"11/06/2013","8,188.46","8,170.73","8,192.09","8,160.41","141.15M","0.22%"
"11/05/2013","8,170.73","8,073.97","8,171.40","8,062.68","187.03M","1.20%"
"11/04/2013","8,073.97","8,060.16","8,077.76","8,053.38","126.97M","0.17%"
"11/03/2013","8,060.16","8,044.47","8,098.81","8,044.17","166.49M","0.20%"
"10/31/2013","8,044.47","8,005.49","8,055.90","7,974.03","161.54M","0.49%"
"10/30/2013","8,005.49","7,972.59","8,018.65","7,959.60","154.71M","0.41%"
"10/29/2013","7,972.59","8,059.21","8,059.41","7,950.89","141.86M","-1.07%"
"10/28/2013","8,059.21","8,125.40","8,125.40","8,045.07","164.45M","-0.81%"
"10/27/2013","8,125.40","8,170.75","8,170.75","8,113.29","157.39M","-0.56%"
"10/24/2013","8,170.75","8,150.27","8,173.70","8,141.17","157.49M","0.25%"
"10/23/2013","8,150.27","8,142.66","8,153.26","8,119.36","178.71M","0.09%"
"10/22/2013","8,142.66","8,143.75","8,183.93","8,131.96","228.29M","-0.01%"
"10/21/2013","8,143.75","8,133.24","8,147.89","8,098.66","266.06M","0.13%"
"10/20/2013","8,133.24","7,982.95","8,137.77","7,970.31","232.86M","1.88%"
"10/10/2013","7,982.95","7,977.26","7,992.41","7,961.60","134.31M","0.07%"
"10/09/2013","7,977.26","7,961.46","7,983.47","7,916.38","124.53M","0.20%"
"10/08/2013","7,961.46","7,976.80","7,977.79","7,936.42","142.74M","-0.19%"
"10/07/2013","7,976.80","8,002.65","8,009.75","7,941.02","163.34M","-0.32%"
"10/06/2013","8,002.65","8,017.77","8,037.33","7,884.69","191.15M","-0.19%"
"10/03/2013","8,017.77","8,014.39","8,034.70","7,997.28","133.23M","0.04%"
"10/02/2013","8,014.39","8,008.54","8,029.31","7,998.32","140.46M","0.07%"
"10/01/2013","8,008.54","7,964.91","8,013.86","7,949.29","131.73M","0.55%"
"09/30/2013","7,964.91","7,949.81","7,968.37","7,931.76","126.47M","0.19%"
"09/29/2013","7,949.81","7,981.07","7,987.13","7,938.49","157.56M","-0.39%"
"09/26/2013","7,981.07","8,002.14","8,023.04","7,965.59","177.15M","-0.26%"
"09/25/2013","8,002.14","8,003.44","8,020.32","7,980.95","173.61M","-0.02%"
"09/24/2013","8,003.44","8,024.71","8,036.55","7,992.88","151.52M","-0.27%"
"09/19/2013","8,024.71","7,998.21","8,064.79","7,998.21","217.44M","0.33%"
"09/18/2013","7,998.21","8,030.58","8,034.66","7,979.40","199.71M","-0.40%"
"09/17/2013","8,030.58","8,070.59","8,070.59","8,010.78","241.66M","-0.50%"
"09/16/2013","8,070.59","8,034.20","8,070.59","8,022.62","233.73M","0.45%"
"09/15/2013","8,034.20","7,893.67","8,035.44","7,893.67","301.12M","1.78%"
"09/12/2013","7,893.67","7,855.19","7,903.28","7,845.81","229.92M","0.49%"
"09/11/2013","7,855.19","7,864.56","7,893.25","7,837.05","235.58M","-0.12%"
"09/10/2013","7,864.56","7,643.13","7,875.54","7,643.13","396.21M","2.90%"
"09/09/2013","7,643.13","7,635.66","7,645.11","7,569.18","171.51M","0.10%"
"09/08/2013","7,635.66","7,634.30","7,732.96","7,626.95","146.42M","0.02%"
"09/05/2013","7,634.30","7,662.96","7,697.72","7,554.75","183.71M","-0.37%"
"09/04/2013","7,662.96","7,831.76","7,831.76","7,648.44","188.42M","-2.16%"
"09/03/2013","7,831.76","7,933.95","8,003.69","7,823.03","235.65M","-1.29%"
"09/02/2013","7,933.95","7,878.74","7,936.60","7,846.76","196.77M","0.70%"
"09/01/2013","7,878.74","7,766.52","7,879.33","7,766.52","214.30M","1.44%"
"08/29/2013","7,766.52","7,751.32","7,843.23","7,741.34","202.49M","0.20%"
"08/28/2013","7,751.32","7,722.70","7,766.87","7,560.14","308.81M","0.37%"
"08/27/2013","7,722.70","8,054.65","8,054.65","7,697.85","353.38M","-4.12%"
"08/26/2013","8,054.65","8,129.87","8,129.87","8,010.93","204.38M","-0.93%"
"08/25/2013","8,129.87","8,192.39","8,201.41","8,125.34","176.64M","-0.76%"
"08/22/2013","8,192.39","8,214.85","8,215.93","8,183.23","151.56M","-0.27%"
"08/21/2013","8,214.85","8,179.90","8,223.09","8,172.62","207.90M","0.43%"
"08/20/2013","8,179.90","8,203.20","8,220.25","8,163.81","200.15M","-0.28%"
"08/19/2013","8,203.20","8,156.77","8,213.46","8,104.91","201.34M","0.57%"
"08/18/2013","8,156.77","8,131.16","8,175.05","8,113.68","219.02M","0.31%"
"08/15/2013","8,131.16","8,085.50","8,133.31","8,076.90","180.45M","0.56%"
"08/14/2013","8,085.50","8,114.75","8,115.07","8,063.54","188.99M","-0.36%"
"08/13/2013","8,114.75","8,072.30","8,138.15","8,069.89","212.88M","0.53%"
"08/05/2013","8,072.30","7,972.11","8,084.57","7,966.62","270.32M","1.26%"
"08/04/2013","7,972.11","7,910.66","7,978.27","7,909.04","227.48M","0.78%"
"08/01/2013","7,910.66","7,915.11","7,921.99","7,888.13","253.94M","-0.06%"
"07/31/2013","7,915.11","7,863.83","7,916.95","7,853.51","270.59M","0.65%"
"07/30/2013","7,863.83","7,793.98","7,864.39","7,778.63","275.66M","0.90%"
"07/29/2013","7,793.98","7,763.14","7,793.98","7,748.99","176.14M","0.40%"
"07/28/2013","7,763.14","7,770.45","7,781.45","7,751.10","176.08M","-0.09%"
"07/25/2013","7,770.45","7,774.51","7,780.04","7,753.86","167.45M","-0.05%"
"07/24/2013","7,774.51","7,800.92","7,812.84","7,758.17","179.14M","-0.34%"
"07/23/2013","7,800.92","7,806.03","7,825.69","7,788.76","198.47M","-0.07%"
"07/22/2013","7,806.03","7,740.46","7,810.04","7,735.70","196.19M","0.85%"
"07/21/2013","7,740.46","7,667.07","7,740.51","7,615.67","175.53M","0.96%"
"07/18/2013","7,667.07","7,699.25","7,699.25","7,655.66","170.88M","-0.42%"
"07/17/2013","7,699.25","7,703.25","7,703.25","7,641.21","159.08M","-0.05%"
"07/16/2013","7,703.25","7,699.02","7,703.76","7,676.48","145.14M","0.05%"
"07/15/2013","7,699.02","7,744.16","7,744.16","7,668.24","111.70M","-0.58%"
"07/14/2013","7,744.16","7,690.38","7,744.16","7,690.38","154.34M","0.70%"
"07/11/2013","7,690.38","7,706.01","7,707.93","7,662.35","117.43M","-0.20%"
"07/10/2013","7,706.01","7,708.52","7,713.72","7,691.30","98.56M","-0.03%"
"07/09/2013","7,708.52","7,695.25","7,723.46","7,691.31","127.44M","0.17%"
"07/08/2013","7,695.25","7,717.26","7,725.69","7,684.35","156.55M","-0.29%"
"07/07/2013","7,717.26","7,668.58","7,728.39","7,665.95","165.01M","0.63%"
"07/04/2013","7,668.58","7,586.31","7,671.78","7,586.31","146.92M","1.08%"
"07/03/2013","7,586.31","7,620.83","7,636.92","7,579.22","146.26M","-0.45%"
"07/02/2013","7,620.83","7,567.43","7,638.70","7,549.56","164.85M","0.71%"
"07/01/2013","7,567.43","7,496.57","7,568.92","7,492.94","172.78M","0.95%"
"06/30/2013","7,496.57","7,504.38","7,511.17","7,465.90","146.14M","-0.10%"
"06/26/2013","7,504.38","7,517.36","7,535.76","7,494.35","170.44M","-0.17%"
"06/25/2013","7,517.36","7,500.69","7,527.57","7,489.36","194.48M","0.22%"
"06/24/2013","7,500.69","7,561.50","7,561.79","7,486.36","204.29M","-0.80%"
"06/23/2013","7,561.50","7,527.36","7,564.15","7,527.36","262.42M","0.45%"
"06/22/2013","7,527.36","7,526.26","7,527.38","7,435.98","255.99M","0.01%"
"06/19/2013","7,526.26","7,526.29","7,536.63","7,491.22","208.98M","0.00%"
"06/18/2013","7,526.29","7,463.37","7,527.23","7,462.97","235.63M","0.84%"
"06/17/2013","7,463.37","7,330.48","7,463.55","7,330.48","279.60M","1.81%"
"06/16/2013","7,330.48","7,294.38","7,361.96","7,268.38","320.44M","0.49%"
"06/15/2013","7,294.38","7,623.89","7,623.89","7,245.08","439.76M","-4.32%"
"06/12/2013","7,623.89","7,583.28","7,622.86","7,570.69","151.82M","0.54%"
"06/11/2013","7,583.28","7,635.75","7,639.23","7,576.85","238.68M","-0.69%"
"06/10/2013","7,635.75","7,642.24","7,658.72","7,626.11","293.82M","-0.08%"
"06/09/2013","7,642.24","7,645.65","7,648.15","7,611.86","247.80M","-0.04%"
"06/08/2013","7,645.65","7,613.35","7,683.13","7,613.35","243.66M","0.42%"
"06/05/2013","7,613.35","7,576.63","7,615.82","7,542.35","235.02M","0.48%"
"06/04/2013","7,576.63","7,557.24","7,620.52","7,556.43","394.38M","0.26%"
"06/03/2013","7,557.24","7,472.14","7,571.63","7,465.63","385.15M","1.14%"
"06/02/2013","7,472.14","7,435.19","7,477.12","7,435.06","318.37M","0.50%"
"06/01/2013","7,435.19","7,404.12","7,435.19","7,353.38","234.33M","0.42%"
"05/29/2013","7,404.12","7,378.00","7,419.94","7,378.00","235.02M","0.35%"
"05/28/2013","7,378.00","7,326.93","7,379.39","7,323.24","199.09M","0.70%"
"05/27/2013","7,326.93","7,319.82","7,331.07","7,303.00","165.70M","0.10%"
"05/26/2013","7,319.82","7,333.83","7,340.71","7,311.78","188.58M","-0.19%"
"05/25/2013","7,333.83","7,363.13","7,363.13","7,298.98","217.16M","-0.40%"
"05/22/2013","7,363.13","7,355.27","7,374.28","7,345.42","228.59M","0.11%"
"05/21/2013","7,355.27","7,307.36","7,362.86","7,302.98","234.79M","0.66%"
"05/20/2013","7,307.36","7,300.34","7,342.63","7,291.64","342.24M","0.10%"
"05/19/2013","7,300.34","7,229.02","7,312.59","7,222.45","405.80M","0.99%"
"05/18/2013","7,229.02","7,147.42","7,229.70","7,147.04","367.13M","1.14%"
"05/15/2013","7,147.42","7,139.30","7,147.62","7,085.31","185.30M","0.11%"
"05/14/2013","7,139.30","7,158.75","7,179.46","7,123.19","165.50M","-0.27%"
"05/13/2013","7,158.75","7,195.17","7,195.17","7,122.87","177.06M","-0.51%"
"05/12/2013","7,195.17","7,220.42","7,226.47","7,184.63","124.11M","-0.35%"
"05/11/2013","7,220.42","7,206.27","7,234.57","7,206.27","135.34M","0.20%"
"05/08/2013","7,206.27","7,182.48","7,217.45","7,182.48","118.27M","0.33%"
"05/07/2013","7,182.48","7,189.13","7,192.13","7,169.81","117.54M","-0.09%"
"05/06/2013","7,189.13","7,205.75","7,215.74","7,171.94","152.56M","-0.23%"
"05/05/2013","7,205.75","7,214.06","7,215.92","7,192.72","165.12M","-0.12%"
"05/04/2013","7,214.06","7,175.36","7,217.59","7,173.42","166.66M","0.54%"
"05/01/2013","7,175.36","7,179.80","7,182.75","7,150.82","187.96M","-0.06%"
"04/30/2013","7,179.80","7,166.93","7,185.86","7,153.76","222.92M","0.18%"
"04/29/2013","7,166.93","7,140.83","7,166.93","7,136.29","232.80M","0.37%"
"04/28/2013","7,140.83","7,149.97","7,150.81","7,115.93","198.26M","-0.13%"
"04/27/2013","7,149.97","7,127.68","7,163.39","7,127.68","211.74M","0.31%"
"04/24/2013","7,127.68","7,124.40","7,133.44","7,113.59","200.55M","0.05%"
"04/23/2013","7,124.40","7,124.30","7,125.91","7,095.37","215.43M","0.00%"
"04/22/2013","7,124.30","7,099.17","7,126.42","7,082.46","190.14M","0.35%"
"04/21/2013","7,099.17","7,098.48","7,100.84","7,075.63","195.51M","0.01%"
"04/20/2013","7,098.48","7,060.04","7,098.48","7,044.97","211.56M","0.54%"
"04/17/2013","7,060.04","7,096.99","7,108.45","7,028.39","225.48M","-0.52%"
"04/16/2013","7,096.99","7,145.60","7,145.60","7,058.90","216.16M","-0.68%"
"04/15/2013","7,145.60","7,195.67","7,197.75","7,132.10","240.94M","-0.70%"
"04/14/2013","7,195.67","7,223.02","7,223.02","7,166.14","274.90M","-0.38%"
"04/13/2013","7,223.02","7,237.82","7,248.18","7,214.91","242.16M","-0.20%"
"04/10/2013","7,237.82","7,190.31","7,242.50","7,187.85","230.86M","0.66%"
"04/09/2013","7,190.31","7,160.52","7,197.89","7,160.52","215.47M","0.42%"
"04/08/2013","7,160.52","7,112.59","7,170.10","7,112.59","212.03M","0.67%"
"04/07/2013","7,112.59","7,113.74","7,135.84","7,083.43","162.59M","-0.02%"
"04/06/2013","7,113.74","7,178.10","7,178.10","7,091.78","201.47M","-0.90%"
"04/03/2013","7,178.10","7,172.57","7,181.05","7,147.87","179.86M","0.08%"
"04/02/2013","7,172.57","7,157.85","7,173.56","7,140.31","150.21M","0.21%"
"04/01/2013","7,157.85","7,125.73","7,157.85","7,120.52","123.70M","0.45%"
"03/31/2013","7,125.73","7,157.64","7,157.64","7,100.30","148.95M","-0.45%"
"03/30/2013","7,157.64","7,177.62","7,190.40","7,129.51","197.32M","-0.28%"
"03/27/2013","7,177.62","7,176.88","7,185.75","7,162.45","191.22M","0.01%"
"03/26/2013","7,176.88","7,162.89","7,186.24","7,144.57","182.97M","0.20%"
"03/25/2013","7,162.89","7,137.54","7,162.91","7,127.16","157.39M","0.36%"
"03/24/2013","7,137.54","7,094.18","7,142.75","7,090.41","175.80M","0.61%"
"03/23/2013","7,094.18","7,095.48","7,095.57","7,075.65","142.38M","-0.02%"
"03/20/2013","7,095.48","7,076.04","7,095.53","7,070.94","139.33M","0.27%"
"03/19/2013","7,076.04","7,057.44","7,081.34","7,051.95","146.54M","0.26%"
"03/18/2013","7,057.44","7,081.88","7,082.68","7,040.74","150.46M","-0.35%"
"03/17/2013","7,081.88","7,051.18","7,085.80","7,032.64","197.20M","0.44%"
"03/16/2013","7,051.18","7,025.37","7,057.95","7,025.37","143.86M","0.37%"
"03/13/2013","7,025.37","6,986.45","7,030.89","6,968.14","116.40M","0.56%"
"03/12/2013","6,986.45","7,030.93","7,030.93","6,979.68","141.51M","-0.63%"
"03/11/2013","7,030.93","7,019.20","7,042.14","7,011.49","135.03M","0.17%"
"03/10/2013","7,019.20","7,027.49","7,033.40","7,002.43","127.65M","-0.12%"
"03/09/2013","7,027.49","6,999.53","7,062.04","6,999.13","148.70M","0.40%"
"03/06/2013","6,999.53","6,953.21","7,005.58","6,953.00","124.71M","0.67%"
"03/05/2013","6,953.21","6,956.53","6,964.81","6,927.23","103.06M","-0.05%"
"03/04/2013","6,956.53","6,988.07","6,988.07","6,943.14","120.48M","-0.45%"
"03/03/2013","6,988.07","7,016.61","7,022.03","6,973.18","129.67M","-0.41%"
"03/02/2013","7,016.61","6,998.33","7,024.22","6,998.33","129.12M","0.26%"
"02/27/2013","6,998.33","6,988.19","7,015.95","6,988.19","155.69M","0.15%"
"02/26/2013","6,988.19","7,042.42","7,042.42","6,980.87","162.25M","-0.77%"
"02/25/2013","7,042.42","7,043.65","7,060.07","7,033.98","183.50M","-0.02%"
"02/24/2013","7,043.65","7,041.58","7,058.16","7,031.77","188.24M","0.03%"
"02/23/2013","7,041.58","7,034.74","7,044.11","7,026.40","137.53M","0.10%"
"02/20/2013","7,034.74","7,025.74","7,035.27","7,012.76","180.45M","0.13%"
"02/19/2013","7,025.74","7,056.53","7,056.53","7,000.87","183.03M","-0.44%"
"02/18/2013","7,056.53","7,071.57","7,071.66","7,027.66","163.91M","-0.21%"
"02/17/2013","7,071.57","7,087.82","7,094.37","7,056.89","158.12M","-0.23%"
"02/16/2013","7,087.82","7,062.98","7,087.85","7,061.73","178.60M","0.35%"
"02/13/2013","7,062.98","7,057.19","7,067.24","7,045.30","173.56M","0.08%"
"02/12/2013","7,057.19","7,030.78","7,057.21","7,020.62","165.77M","0.38%"
"02/11/2013","7,030.78","7,012.17","7,031.48","7,003.84","153.27M","0.27%"
"02/10/2013","7,012.17","6,996.72","7,013.16","6,994.80","119.97M","0.22%"
"02/09/2013","6,996.72","6,982.90","7,009.46","6,978.63","117.67M","0.20%"
"02/06/2013","6,982.89","6,992.52","7,032.64","6,971.36","162.48M","-0.14%"
"02/05/2013","6,992.52","7,025.44","7,025.44","6,955.33","192.66M","-0.47%"
"02/04/2013","7,025.44","7,033.30","7,048.05","7,018.20","205.49M","-0.11%"
"02/03/2013","7,033.30","7,057.59","7,057.59","7,012.91","206.10M","-0.34%"
"02/02/2013","7,057.59","7,043.55","7,077.74","7,040.62","252.16M","0.20%"
"01/30/2013","7,043.55","7,027.81","7,044.40","7,019.92","298.89M","0.22%"
"01/29/2013","7,027.81","7,021.58","7,027.83","7,006.60","175.91M","0.09%"
"01/28/2013","7,021.58","7,023.74","7,037.65","7,015.64","183.32M","-0.03%"
"01/27/2013","7,023.74","7,025.31","7,029.84","7,005.20","164.24M","-0.02%"
"01/26/2013","7,025.31","6,998.34","7,025.76","6,996.10","183.23M","0.39%"
"01/23/2013","6,998.34","7,007.61","7,011.03","6,960.03","178.94M","-0.13%"
"01/22/2013","7,007.61","6,984.80","7,007.78","6,960.03","152.64M","0.33%"
"01/21/2013","6,984.80","7,054.36","7,054.67","6,952.54","185.48M","-0.99%"
"01/20/2013","7,054.36","7,050.38","7,058.38","7,038.68","125.69M","0.06%"
"01/19/2013","7,050.38","7,036.33","7,054.96","7,016.14","137.25M","0.20%"
"01/16/2013","7,036.33","7,018.52","7,038.25","6,994.39","131.76M","0.25%"
"01/15/2013","7,018.52","7,087.83","7,088.06","7,005.93","165.32M","-0.98%"
"01/14/2013","7,087.83","7,115.19","7,117.43","7,078.80","159.11M","-0.38%"
"01/13/2013","7,115.19","7,165.76","7,165.76","7,102.14","196.79M","-0.71%"
"01/12/2013","7,165.76","7,126.71","7,176.45","7,126.71","213.49M","0.55%"
"01/09/2013","7,126.71","7,053.29","7,136.64","7,052.78","209.14M","1.04%"
"01/08/2013","7,053.29","7,014.90","7,055.94","7,007.37","276.52M","0.55%"
"01/07/2013","7,014.90","7,004.71","7,017.71","6,976.96","185.13M","0.15%"
"01/06/2013","7,004.71","7,010.00","7,016.19","6,980.10","236.34M","-0.08%"
"01/05/2013","7,010.00","6,940.31","7,010.00","6,940.31","256.78M","1.00%"
"01/02/2013","6,940.31","6,860.01","6,941.21","6,860.01","184.68M","1.17%"
"01/01/2013","6,860.01","6,801.22","6,860.10","6,801.22","131.81M","0.86%"
"12/31/2012","6,801.22","6,824.11","6,833.42","6,772.19","150.78M","-0.34%"
"12/30/2012","6,824.11","6,877.06","6,881.72","6,809.49","157.45M","-0.77%"
"12/29/2012","6,877.06","6,866.71","6,889.12","6,856.02","146.39M","0.15%"
"12/26/2012","6,866.71","6,864.65","6,867.80","6,826.57","132.20M","0.03%"
"12/25/2012","6,864.65","6,881.16","6,890.55","6,849.57","156.44M","-0.24%"
"12/24/2012","6,881.16","6,890.31","6,892.86","6,865.49","156.29M","-0.13%"
"12/23/2012","6,890.31","6,902.53","6,904.73","6,880.45","158.86M","-0.18%"
"12/22/2012","6,902.53","6,888.58","6,903.09","6,847.97","175.32M","0.20%"
"12/19/2012","6,888.59","6,858.24","6,889.59","6,852.85","155.31M","0.44%"
"12/18/2012","6,858.24","6,870.98","6,881.70","6,848.63","194.35M","-0.19%"
"12/17/2012","6,870.98","6,851.16","6,873.73","6,840.48","151.35M","0.29%"
"12/16/2012","6,851.16","6,823.80","6,852.59","6,805.45","186.39M","0.40%"
"12/15/2012","6,823.80","6,769.96","6,826.60","6,769.49","166.24M","0.80%"
"12/12/2012","6,769.96","6,763.12","6,776.30","6,754.88","165.56M","0.10%"
"12/11/2012","6,763.12","6,741.93","6,767.52","6,728.50","136.00M","0.31%"
"12/10/2012","6,741.93","6,783.55","6,783.55","6,736.63","155.51M","-0.61%"
"12/09/2012","6,783.55","6,778.09","6,808.86","6,769.53","177.89M","0.08%"
"12/08/2012","6,778.09","6,729.19","6,788.47","6,727.60","155.71M","0.73%"
"12/05/2012","6,729.19","6,716.46","6,740.48","6,702.18","189.44M","0.19%"
"12/04/2012","6,716.46","6,732.46","6,732.46","6,686.90","181.44M","-0.24%"
"12/03/2012","6,732.46","6,708.01","6,737.66","6,706.41","210.20M","0.36%"
"12/02/2012","6,708.01","6,688.18","6,714.69","6,667.14","248.26M","0.30%"
