"Date","Price","Open","High","Low","Vol.","Change %"
"12/24/2019","2,248.77","2,266.95","2,266.95","2,245.51","43.20M","-0.70%"
"12/23/2019","2,264.60","2,272.06","2,273.95","2,256.58","43.21M","-0.15%"
"12/20/2019","2,268.04","2,269.77","2,271.86","2,257.47","55.83M","0.35%"
"12/19/2019","2,260.05","2,265.77","2,272.17","2,248.62","50.55M","0.03%"
"12/18/2019","2,259.38","2,259.66","2,271.53","2,250.33","55.73M","-0.03%"
"12/17/2019","2,260.11","2,239.23","2,260.50","2,229.65","70.61M","1.64%"
"12/16/2019","2,223.54","2,221.59","2,231.37","2,220.74","57.06M","-0.13%"
"12/13/2019","2,226.54","2,220.23","2,226.54","2,211.99","75.95M","1.81%"
"12/12/2019","2,186.95","2,167.48","2,189.15","2,167.48","106.88M","1.77%"
"12/11/2019","2,148.94","2,140.64","2,154.63","2,135.15","48.49M","0.34%"
"12/10/2019","2,141.72","2,122.50","2,144.89","2,121.28","38.58M","0.43%"
"12/09/2019","2,132.52","2,132.84","2,136.77","2,123.45","46.48M","0.66%"
"12/06/2019","2,118.60","2,107.60","2,122.03","2,104.42","46.03M","1.24%"
"12/05/2019","2,092.55","2,110.87","2,118.69","2,087.32","51.22M","-0.30%"
"12/04/2019","2,098.75","2,100.45","2,103.17","2,086.02","66.00M","-0.73%"
"12/03/2019","2,114.16","2,104.14","2,117.88","2,096.50","52.20M","-0.45%"
"12/02/2019","2,123.77","2,130.41","2,139.66","2,121.23","51.50M","0.25%"
"11/29/2019","2,118.54","2,160.20","2,160.20","2,115.28","54.55M","-1.65%"
"11/28/2019","2,154.03","2,154.32","2,166.52","2,153.68","38.73M","-0.58%"
"11/27/2019","2,166.58","2,171.87","2,174.06","2,154.78","36.64M","0.36%"
"11/26/2019","2,158.86","2,169.67","2,183.21","2,158.57","97.04M","-0.17%"
"11/25/2019","2,162.62","2,160.96","2,174.22","2,158.54","48.84M","0.95%"
"11/22/2019","2,142.26","2,135.51","2,145.67","2,132.30","57.64M","0.41%"
"11/21/2019","2,133.49","2,160.97","2,163.14","2,123.09","60.66M","-1.40%"
"11/20/2019","2,163.86","2,179.30","2,187.10","2,162.05","54.74M","-1.41%"
"11/19/2019","2,194.73","2,190.48","2,195.20","2,175.75","46.46M","-0.31%"
"11/18/2019","2,201.59","2,200.13","2,205.72","2,191.89","38.81M","-0.01%"
"11/15/2019","2,201.92","2,175.46","2,205.12","2,170.77","50.12M","1.21%"
"11/14/2019","2,175.49","2,159.16","2,175.49","2,153.52","57.99M","0.98%"
"11/13/2019","2,154.45","2,161.64","2,163.00","2,149.21","44.10M","-0.84%"
"11/12/2019","2,172.64","2,158.36","2,172.64","2,150.42","40.65M","1.03%"
"11/11/2019","2,150.50","2,169.23","2,169.42","2,147.49","45.46M","-0.81%"
"11/08/2019","2,167.99","2,189.56","2,192.01","2,164.02","53.37M","-0.48%"
"11/07/2019","2,178.53","2,175.79","2,181.54","2,167.44","50.69M","-0.05%"
"11/06/2019","2,179.55","2,177.84","2,194.35","2,173.22","58.48M","0.04%"
"11/05/2019","2,178.62","2,167.24","2,178.71","2,162.16","54.37M","0.69%"
"11/04/2019","2,163.59","2,143.57","2,164.82","2,143.57","57.55M","1.45%"
"11/01/2019","2,132.64","2,114.21","2,133.07","2,109.68","39.89M","1.03%"
"10/31/2019","2,110.96","2,119.30","2,136.64","2,110.96","56.49M","0.10%"
"10/30/2019","2,108.81","2,123.70","2,123.70","2,104.39","55.27M","-0.73%"
"10/29/2019","2,124.27","2,136.96","2,138.54","2,118.38","41.84M","-0.08%"
"10/28/2019","2,125.89","2,128.99","2,138.40","2,122.43","40.76M","0.23%"
"10/25/2019","2,120.91","2,125.17","2,125.67","2,110.67","42.34M","0.14%"
"10/24/2019","2,117.96","2,126.31","2,126.31","2,100.82","56.25M","0.17%"
"10/23/2019","2,114.28","2,117.90","2,122.01","2,107.23","47.20M","-0.37%"
"10/22/2019","2,122.12","2,106.01","2,127.87","2,102.57","47.50M","1.35%"
"10/21/2019","2,093.85","2,093.41","2,096.20","2,084.95","31.41M","0.41%"
"10/18/2019","2,085.35","2,110.53","2,119.15","2,081.75","55.87M","-1.07%"
"10/17/2019","2,107.91","2,109.74","2,115.70","2,100.32","41.31M","-0.27%"
"10/16/2019","2,113.58","2,113.61","2,122.58","2,105.64","46.78M","0.72%"
"10/15/2019","2,098.43","2,095.14","2,104.54","2,094.34","36.11M","0.00%"
"10/14/2019","2,098.33","2,103.00","2,111.10","2,096.49","52.10M","1.04%"
"10/11/2019","2,076.80","2,078.83","2,087.44","2,070.72","44.67M","0.97%"
"10/10/2019","2,056.82","2,055.33","2,072.34","2,036.85","77.03M","-0.91%"
"10/08/2019","2,075.78","2,056.70","2,077.22","2,049.59","52.98M","1.40%"
"10/07/2019","2,047.17","2,058.40","2,063.50","2,040.98","34.56M","0.13%"
"10/04/2019","2,044.48","2,048.84","2,066.09","2,044.48","43.15M","-0.36%"
"10/02/2019","2,051.80","2,081.20","2,081.20","2,051.80","48.28M","-2.16%"
"10/01/2019","2,097.03","2,090.27","2,104.51","2,085.74","37.49M","0.28%"
"09/30/2019","2,091.10","2,067.65","2,093.18","2,063.42","40.12M","0.84%"
"09/27/2019","2,073.69","2,087.98","2,088.26","2,067.22","40.70M","-1.32%"
"09/26/2019","2,101.35","2,106.47","2,112.05","2,090.96","70.57M","0.18%"
"09/25/2019","2,097.53","2,112.79","2,115.35","2,095.95","48.78M","-1.23%"
"09/24/2019","2,123.67","2,111.46","2,125.40","2,105.41","48.09M","0.49%"
"09/23/2019","2,113.22","2,106.65","2,116.22","2,105.15","41.01M","0.09%"
"09/20/2019","2,111.32","2,100.76","2,113.18","2,096.50","57.29M","0.54%"
"09/19/2019","2,099.94","2,085.19","2,108.69","2,085.19","53.91M","0.74%"
"09/18/2019","2,084.46","2,074.43","2,089.02","2,068.94","49.42M","0.55%"
"09/17/2019","2,073.13","2,071.94","2,077.49","2,067.45","49.16M","-0.15%"
"09/16/2019","2,076.20","2,072.70","2,076.20","2,057.09","80.64M","0.39%"
"09/11/2019","2,068.23","2,064.72","2,072.13","2,058.45","80.84M","0.75%"
"09/10/2019","2,052.76","2,047.45","2,055.70","2,042.26","48.39M","0.45%"
"09/09/2019","2,043.48","2,032.19","2,051.60","2,031.22","44.30M","0.79%"
"09/06/2019","2,027.56","2,032.21","2,033.45","2,021.08","44.44M","0.46%"
"09/05/2019","2,018.33","2,002.58","2,029.74","2,001.23","63.77M","1.15%"
"09/04/2019","1,995.43","1,966.24","1,995.43","1,965.61","48.73M","1.35%"
"09/03/2019","1,968.82","1,971.89","1,979.91","1,962.71","42.85M","-0.37%"
"09/02/2019","1,976.18","1,970.92","1,981.37","1,967.06","35.66M","-0.02%"
"08/30/2019","1,976.51","1,959.47","1,980.94","1,959.08","69.18M","1.89%"
"08/29/2019","1,939.83","1,950.91","1,954.81","1,934.24","42.13M","-0.51%"
"08/28/2019","1,949.84","1,940.74","1,953.59","1,936.07","37.27M","0.75%"
"08/27/2019","1,935.33","1,935.68","1,945.27","1,928.20","68.76M","0.57%"
"08/26/2019","1,924.35","1,921.55","1,930.99","1,915.83","41.11M","-1.51%"
"08/23/2019","1,953.81","1,945.36","1,959.48","1,944.22","36.49M","-0.03%"
"08/22/2019","1,954.30","1,972.16","1,973.75","1,954.30","47.31M","-0.85%"
"08/21/2019","1,971.01","1,961.71","1,980.15","1,961.56","40.37M","0.10%"
"08/20/2019","1,969.12","1,949.58","1,973.38","1,943.92","48.45M","1.19%"
"08/19/2019","1,945.94","1,948.68","1,952.51","1,940.77","42.41M","0.37%"
"08/16/2019","1,938.72","1,929.61","1,938.72","1,919.31","47.62M","-0.34%"
"08/14/2019","1,945.33","1,953.30","1,960.97","1,943.33","51.58M","0.83%"
"08/13/2019","1,929.34","1,936.04","1,943.69","1,928.58","45.02M","-1.08%"
"08/12/2019","1,950.41","1,952.12","1,958.55","1,943.89","40.66M","0.25%"
"08/09/2019","1,945.59","1,947.22","1,955.72","1,942.58","53.62M","1.03%"
"08/08/2019","1,925.83","1,941.63","1,950.26","1,925.83","76.74M","0.00%"
"08/07/2019","1,925.85","1,945.03","1,948.16","1,920.13","57.24M","-0.57%"
"08/06/2019","1,936.92","1,917.40","1,962.59","1,914.05","84.34M","-1.49%"
"08/05/2019","1,966.19","1,992.77","1,995.17","1,962.22","75.46M","-2.08%"
"08/02/2019","2,007.99","2,004.05","2,015.13","1,998.29","63.88M","-1.00%"
"08/01/2019","2,028.19","2,021.58","2,040.62","2,018.97","46.10M","-0.20%"
"07/31/2019","2,032.30","2,049.33","2,054.60","2,022.68","69.01M","-1.04%"
"07/30/2019","2,053.75","2,052.23","2,059.47","2,049.49","36.78M","0.44%"
"07/29/2019","2,044.70","2,069.61","2,074.51","2,039.02","48.59M","-1.60%"
"07/26/2019","2,077.87","2,070.20","2,079.88","2,064.61","52.97M","-0.26%"
"07/25/2019","2,083.25","2,090.60","2,094.15","2,070.20","59.64M","0.02%"
"07/24/2019","2,082.86","2,097.23","2,108.27","2,080.29","45.74M","-0.98%"
"07/23/2019","2,103.48","2,095.98","2,108.34","2,095.11","49.87M","0.52%"
"07/22/2019","2,092.70","2,087.50","2,098.52","2,085.58","34.87M","0.02%"
"07/19/2019","2,092.22","2,078.48","2,095.18","2,074.96","42.64M","1.42%"
"07/18/2019","2,062.89","2,065.96","2,069.44","2,054.98","37.10M","-0.29%"
"07/17/2019","2,068.96","2,072.93","2,074.43","2,060.09","38.45M","-0.93%"
"07/16/2019","2,088.42","2,078.47","2,091.70","2,074.30","41.60M","0.51%"
"07/15/2019","2,077.91","2,072.04","2,083.96","2,065.24","32.30M","0.03%"
"07/12/2019","2,077.32","2,074.24","2,081.86","2,066.83","35.13M","0.33%"
"07/11/2019","2,070.48","2,062.28","2,079.78","2,061.64","56.34M","1.11%"
"07/10/2019","2,047.80","2,052.42","2,060.51","2,047.59","43.90M","0.40%"
"07/09/2019","2,039.67","2,052.30","2,057.09","2,039.67","44.41M","-0.21%"
"07/08/2019","2,043.88","2,063.56","2,065.64","2,042.55","43.74M","-2.08%"
"07/05/2019","2,087.19","2,090.69","2,094.45","2,073.27","36.26M","-0.12%"
"07/04/2019","2,089.79","2,078.51","2,090.34","2,070.51","37.03M","0.81%"
"07/03/2019","2,072.91","2,096.99","2,105.58","2,069.21","46.76M","-1.34%"
"07/02/2019","2,100.98","2,101.71","2,112.54","2,091.21","40.40M","-0.49%"
"07/01/2019","2,111.41","2,129.28","2,129.28","2,108.36","47.49M","-0.16%"
"06/28/2019","2,114.72","2,117.97","2,122.14","2,108.19","44.03M","-0.03%"
"06/27/2019","2,115.44","2,097.72","2,121.35","2,094.85","50.25M","0.83%"
"06/26/2019","2,098.00","2,095.05","2,104.12","2,091.13","44.21M","0.13%"
"06/25/2019","2,095.18","2,094.12","2,107.62","2,086.78","42.98M","-0.07%"
"06/24/2019","2,096.64","2,098.61","2,105.03","2,093.04","38.42M","0.02%"
"06/21/2019","2,096.28","2,101.21","2,101.86","2,089.45","58.47M","-0.18%"
"06/20/2019","2,099.98","2,088.59","2,100.04","2,087.42","41.46M","0.25%"
"06/19/2019","2,094.66","2,087.26","2,096.76","2,085.10","54.04M","1.51%"
"06/18/2019","2,063.46","2,050.46","2,067.01","2,050.46","47.75M","0.49%"
"06/17/2019","2,053.36","2,050.25","2,064.11","2,045.11","41.14M","-0.11%"
"06/14/2019","2,055.67","2,052.41","2,063.11","2,043.21","47.23M","-0.18%"
"06/13/2019","2,059.33","2,067.81","2,071.51","2,039.82","68.79M","-0.73%"
"06/12/2019","2,074.38","2,077.96","2,085.40","2,068.28","43.72M","-0.23%"
"06/11/2019","2,079.15","2,066.19","2,082.34","2,064.23","44.60M","0.38%"
"06/10/2019","2,071.27","2,057.57","2,071.71","2,044.97","44.21M","1.43%"
"06/07/2019","2,041.99","2,039.68","2,052.59","2,027.02","49.05M","0.07%"
"06/05/2019","2,040.57","2,056.88","2,059.62","2,036.29","50.29M","0.13%"
"06/04/2019","2,038.01","2,039.97","2,043.57","2,030.81","49.45M","-0.24%"
"06/03/2019","2,042.99","1,999.29","2,045.97","1,996.95","58.66M","1.75%"
"05/31/2019","2,007.85","1,996.58","2,017.87","1,990.02","58.85M","-0.01%"
"05/30/2019","2,007.99","1,989.07","2,010.25","1,989.07","48.96M","1.04%"
"05/29/2019","1,987.35","2,006.02","2,006.02","1,977.63","63.28M","-1.19%"
"05/28/2019","2,011.38","2,009.45","2,022.78","2,000.37","99.50M","0.08%"
"05/27/2019","2,009.85","2,008.31","2,021.19","2,000.47","37.77M","-0.02%"
"05/24/2019","2,010.31","2,012.90","2,023.44","1,999.80","49.56M","-0.78%"
"05/23/2019","2,026.03","2,025.29","2,031.23","2,011.59","53.83M","-0.07%"
"05/22/2019","2,027.53","2,030.07","2,034.82","2,006.38","45.32M","0.20%"
"05/21/2019","2,023.45","2,016.24","2,042.49","2,013.12","60.75M","0.48%"
"05/20/2019","2,013.85","2,019.08","2,033.01","2,008.89","48.66M","0.33%"
"05/17/2019","2,007.18","2,033.93","2,035.26","2,004.43","55.60M","-0.63%"
"05/16/2019","2,019.84","2,049.94","2,050.48","2,014.34","56.47M","-1.42%"
"05/15/2019","2,048.86","2,041.49","2,060.59","2,035.97","49.89M","0.31%"
"05/14/2019","2,042.63","2,023.31","2,057.13","2,019.68","57.17M","-0.08%"
"05/13/2019","2,044.19","2,051.15","2,065.28","2,043.12","48.41M","-1.17%"
"05/10/2019","2,068.35","2,077.80","2,086.14","2,051.14","64.85M","0.41%"
"05/09/2019","2,059.90","2,119.05","2,124.95","2,059.90","93.23M","-3.27%"
"05/08/2019","2,129.55","2,112.34","2,142.25","2,112.34","53.74M","-0.45%"
"05/07/2019","2,139.11","2,136.05","2,141.20","2,121.47","70.09M","-0.79%"
"05/03/2019","2,156.16","2,170.95","2,173.04","2,152.64","50.81M","-0.85%"
"05/02/2019","2,174.62","2,153.63","2,180.35","2,151.81","60.19M","0.42%"
"04/30/2019","2,165.44","2,175.39","2,178.32","2,148.22","54.64M","-0.68%"
"04/29/2019","2,180.26","2,143.08","2,180.26","2,141.91","45.94M","1.96%"
"04/26/2019","2,138.36","2,133.52","2,146.93","2,125.78","55.87M","-0.51%"
"04/25/2019","2,149.31","2,148.00","2,160.06","2,141.22","52.80M","-0.30%"
"04/24/2019","2,155.74","2,187.12","2,187.12","2,141.95","66.70M","-0.95%"
"04/23/2019","2,176.32","2,171.25","2,179.01","2,168.94","49.42M","0.21%"
"04/22/2019","2,171.78","2,172.74","2,184.38","2,161.70","36.22M","0.02%"
"04/19/2019","2,171.42","2,181.51","2,183.98","2,170.77","42.73M","0.01%"
"04/18/2019","2,171.14","2,210.14","2,211.97","2,167.52","59.74M","-1.56%"
"04/17/2019","2,205.60","2,208.32","2,212.56","2,201.90","45.43M","-0.10%"
"04/16/2019","2,207.83","2,196.07","2,208.28","2,193.33","49.74M","0.47%"
"04/15/2019","2,197.41","2,198.84","2,207.88","2,195.47","55.92M","0.35%"
"04/12/2019","2,189.64","2,178.01","2,191.45","2,170.33","46.97M","0.33%"
"04/11/2019","2,182.39","2,189.73","2,192.30","2,174.20","62.45M","-0.21%"
"04/10/2019","2,186.98","2,167.50","2,187.48","2,164.81","53.90M","0.41%"
"04/09/2019","2,178.03","2,176.14","2,187.07","2,167.36","47.39M","0.12%"
"04/08/2019","2,175.41","2,185.60","2,185.60","2,165.34","47.55M","-0.08%"
"04/05/2019","2,177.08","2,171.83","2,184.22","2,171.10","45.74M","0.19%"
"04/04/2019","2,172.91","2,166.04","2,185.27","2,164.61","55.70M","0.18%"
"04/03/2019","2,169.05","2,140.60","2,169.05","2,135.08","69.59M","1.42%"
"04/02/2019","2,138.60","2,137.18","2,144.20","2,133.41","49.82M","0.57%"
"04/01/2019","2,126.38","2,112.32","2,131.09","2,112.32","51.59M","1.40%"
"03/29/2019","2,097.06","2,096.74","2,100.87","2,081.58","60.07M","0.43%"
"03/28/2019","2,088.02","2,086.37","2,095.81","2,078.42","47.24M","-0.78%"
"03/27/2019","2,104.35","2,101.04","2,110.99","2,084.82","48.32M","-0.10%"
"03/26/2019","2,106.44","2,114.58","2,115.00","2,102.04","48.80M","-0.05%"
"03/25/2019","2,107.45","2,119.47","2,120.01","2,105.43","53.24M","-2.03%"
"03/22/2019","2,151.14","2,156.47","2,160.34","2,143.24","91.82M","0.35%"
"03/21/2019","2,143.68","2,130.86","2,157.59","2,129.43","73.53M","1.10%"
"03/20/2019","2,120.26","2,111.42","2,120.92","2,092.75","44.62M","0.05%"
"03/19/2019","2,119.21","2,121.64","2,122.32","2,109.09","38.85M","0.00%"
"03/18/2019","2,119.23","2,122.04","2,125.71","2,111.91","43.07M","-0.01%"
"03/15/2019","2,119.36","2,092.46","2,123.02","2,091.96","87.67M","1.20%"
"03/14/2019","2,094.23","2,095.87","2,100.56","2,080.10","71.07M","0.19%"
"03/13/2019","2,090.21","2,098.25","2,099.30","2,074.94","43.92M","-0.70%"
"03/12/2019","2,105.00","2,102.56","2,110.99","2,099.05","45.07M","0.98%"
"03/11/2019","2,084.56","2,088.64","2,094.55","2,076.92","46.11M","0.08%"
"03/08/2019","2,082.80","2,100.67","2,106.96","2,082.80","50.11M","-1.45%"
"03/07/2019","2,113.55","2,115.24","2,129.45","2,103.21","52.99M","-0.30%"
"03/06/2019","2,119.87","2,120.92","2,122.41","2,111.49","51.69M","-0.19%"
"03/05/2019","2,123.80","2,131.85","2,135.21","2,117.44","53.70M","-0.76%"
"03/04/2019","2,140.00","2,170.61","2,174.17","2,137.46","72.14M","-0.56%"
"02/28/2019","2,152.14","2,182.85","2,184.73","2,152.14","90.27M","-1.66%"
"02/27/2019","2,188.39","2,189.83","2,194.10","2,184.04","51.41M","0.28%"
"02/26/2019","2,182.33","2,187.14","2,192.15","2,175.80","52.18M","-0.41%"
"02/25/2019","2,191.27","2,199.77","2,200.63","2,182.10","50.41M","0.09%"
"02/22/2019","2,189.37","2,177.61","2,189.37","2,171.55","50.51M","0.09%"
"02/21/2019","2,187.30","2,178.50","2,193.32","2,168.57","62.87M","0.03%"
"02/20/2019","2,186.56","2,171.04","2,192.09","2,169.72","65.19M","1.33%"
"02/19/2019","2,157.93","2,161.97","2,167.23","2,144.90","40.09M","-0.39%"
"02/18/2019","2,166.46","2,165.06","2,175.71","2,157.17","51.74M","0.66%"
"02/15/2019","2,152.32","2,172.65","2,172.65","2,143.19","55.82M","-1.73%"
"02/14/2019","2,190.29","2,155.74","2,190.29","2,145.99","80.95M","1.35%"
"02/13/2019","2,161.07","2,162.84","2,166.76","2,154.81","64.31M","0.41%"
"02/12/2019","2,152.17","2,138.44","2,156.79","2,133.12","65.09M","0.63%"
"02/11/2019","2,138.64","2,134.81","2,139.14","2,122.15","56.15M","0.23%"
"02/08/2019","2,133.70","2,152.64","2,152.77","2,129.57","61.11M","-1.54%"
"02/07/2019","2,167.07","2,182.42","2,183.17","2,163.18","65.46M","-0.11%"
"02/01/2019","2,169.43","2,179.21","2,190.03","2,166.84","69.79M","-0.02%"
"01/31/2019","2,169.79","2,192.84","2,193.22","2,169.79","106.23M","-0.28%"
"01/30/2019","2,175.90","2,146.48","2,175.90","2,141.57","89.33M","1.28%"
"01/29/2019","2,148.45","2,131.95","2,148.45","2,121.83","71.00M","0.58%"
"01/28/2019","2,136.16","2,143.50","2,149.90","2,127.26","70.93M","-0.03%"
"01/25/2019","2,136.71","2,103.31","2,136.71","2,102.11","75.32M","1.88%"
"01/24/2019","2,097.26","2,076.59","2,097.30","2,074.18","66.54M","1.12%"
"01/23/2019","2,074.13","2,055.50","2,079.57","2,052.97","54.41M","0.38%"
"01/22/2019","2,066.36","2,076.28","2,079.87","2,056.48","49.41M","-0.47%"
"01/21/2019","2,076.07","2,082.72","2,084.15","2,062.02","60.27M","0.05%"
"01/18/2019","2,074.97","2,068.38","2,075.87","2,065.47","52.79M","0.71%"
"01/17/2019","2,060.33","2,055.94","2,068.23","2,051.35","56.98M","0.35%"
"01/16/2019","2,053.08","2,042.32","2,053.46","2,035.23","51.05M","0.52%"
"01/15/2019","2,042.47","2,006.91","2,042.54","2,004.78","56.86M","1.99%"
"01/14/2019","2,002.58","2,012.98","2,016.27","1,996.75","50.53M","-0.88%"
"01/11/2019","2,020.26","2,015.38","2,023.31","2,008.10","55.76M","0.65%"
"01/10/2019","2,007.27","2,007.75","2,016.14","1,999.77","68.77M","0.04%"
"01/09/2019","2,006.51","1,970.76","2,009.26","1,970.48","67.61M","2.33%"
"01/08/2019","1,960.78","1,972.05","1,982.76","1,958.76","58.78M","-0.76%"
"01/07/2019","1,975.84","1,971.45","1,986.45","1,968.92","67.38M","1.47%"
"01/04/2019","1,947.29","1,930.99","1,948.69","1,924.01","66.56M","0.79%"
"01/03/2019","1,932.11","1,949.62","1,954.42","1,929.38","62.94M","-0.96%"
"01/02/2019","1,950.90","1,989.37","1,992.76","1,945.04","49.82M","-1.42%"
"12/28/2018","1,979.09","1,976.79","1,985.58","1,974.23","44.15M","0.53%"
"12/27/2018","1,968.68","1,978.32","1,978.77","1,963.00","58.66M","-0.29%"
"12/26/2018","1,974.47","1,973.95","1,985.25","1,962.69","65.71M","-1.23%"
"12/24/2018","1,999.05","1,990.69","2,003.47","1,986.40","42.29M","-0.18%"
"12/21/2018","2,002.68","1,991.00","2,002.68","1,987.20","66.05M","0.10%"
"12/20/2018","2,000.74","2,003.73","2,012.41","1,989.28","59.22M","-1.02%"
"12/19/2018","2,021.40","2,010.17","2,022.94","2,005.19","57.57M","0.86%"
"12/18/2018","2,004.25","1,998.18","2,016.21","1,995.15","65.37M","-0.43%"
"12/17/2018","2,012.92","2,007.66","2,020.02","2,004.68","51.86M","0.31%"
"12/14/2018","2,006.67","2,040.40","2,040.40","1,998.40","75.89M","-1.54%"
"12/13/2018","2,038.15","2,037.59","2,051.50","2,031.07","113.41M","0.27%"
"12/12/2018","2,032.74","2,014.48","2,035.72","2,011.81","60.94M","1.40%"
"12/11/2018","2,004.75","2,013.45","2,014.13","1,998.97","52.42M","-0.24%"
"12/10/2018","2,009.54","2,004.21","2,014.22","1,996.29","57.04M","-1.09%"
"12/07/2018","2,031.72","2,036.10","2,041.18","2,022.82","48.27M","0.44%"
"12/06/2018","2,022.88","2,045.10","2,045.29","2,019.14","64.72M","-1.63%"
"12/05/2018","2,056.34","2,041.34","2,062.87","2,041.20","53.68M","-0.68%"
"12/04/2018","2,070.32","2,084.06","2,088.63","2,060.93","61.20M","-1.09%"
"12/03/2018","2,093.15","2,089.53","2,099.42","2,074.45","61.33M","1.80%"
"11/30/2018","2,056.23","2,082.96","2,090.56","2,053.12","103.86M","-1.15%"
"11/29/2018","2,080.25","2,102.45","2,105.66","2,074.44","59.65M","0.28%"
"11/28/2018","2,074.43","2,067.68","2,075.15","2,057.92","57.23M","0.50%"
"11/27/2018","2,064.09","2,053.87","2,066.36","2,041.88","51.72M","0.92%"
"11/26/2018","2,045.19","2,019.25","2,045.45","2,019.25","51.60M","1.25%"
"11/23/2018","2,020.00","2,032.04","2,035.20","2,008.15","35.09M","-0.49%"
"11/22/2018","2,030.02","2,034.59","2,039.87","2,025.39","44.78M","-0.14%"
"11/21/2018","2,032.77","2,017.10","2,034.46","2,009.31","57.36M","-0.59%"
"11/20/2018","2,044.88","2,037.36","2,052.46","2,037.36","58.72M","-1.08%"
"11/19/2018","2,067.21","2,066.70","2,081.74","2,056.81","51.56M","0.12%"
"11/16/2018","2,064.67","2,076.07","2,079.78","2,060.19","54.65M","-0.01%"
"11/15/2018","2,064.91","2,038.33","2,066.01","2,036.66","51.54M","0.92%"
"11/14/2018","2,046.04","2,051.30","2,055.03","2,037.58","62.30M","-0.32%"
"11/13/2018","2,052.56","2,033.20","2,053.95","2,014.75","66.10M","-0.75%"
"11/12/2018","2,068.10","2,044.75","2,073.00","2,044.75","55.90M","0.11%"
"11/09/2018","2,065.82","2,072.18","2,082.14","2,062.27","59.54M","-0.27%"
"11/08/2018","2,071.33","2,094.68","2,105.24","2,071.01","70.22M","0.48%"
"11/07/2018","2,061.49","2,064.29","2,081.22","2,057.06","80.17M","-0.23%"
"11/06/2018","2,066.16","2,062.44","2,068.86","2,043.28","57.23M","0.48%"
"11/05/2018","2,056.32","2,056.23","2,058.16","2,030.17","58.72M","-0.89%"
"11/02/2018","2,074.83","2,026.65","2,075.90","2,023.88","81.41M","3.63%"
"11/01/2018","2,002.14","2,015.97","2,031.88","2,000.86","76.58M","-0.42%"
"10/31/2018","2,010.67","2,007.62","2,010.67","1,987.76","79.75M","0.62%"
"10/30/2018","1,998.38","1,974.26","2,016.06","1,974.26","82.81M","0.82%"
"10/29/2018","1,982.10","1,998.85","2,016.78","1,979.52","78.16M","-0.79%"
"10/26/2018","1,997.85","2,028.13","2,028.13","1,979.26","81.87M","-1.38%"
"10/25/2018","2,025.71","2,008.03","2,029.06","1,998.75","93.75M","-1.73%"
"10/24/2018","2,061.30","2,082.06","2,083.00","2,056.01","70.54M","-0.48%"
"10/23/2018","2,071.22","2,106.00","2,106.70","2,057.82","63.67M","-2.41%"
"10/22/2018","2,122.29","2,101.24","2,126.26","2,096.95","42.41M","0.32%"
"10/19/2018","2,115.45","2,087.75","2,118.42","2,079.40","52.08M","0.43%"
"10/18/2018","2,106.39","2,115.04","2,124.69","2,105.57","50.61M","-0.91%"
"10/17/2018","2,125.77","2,124.98","2,139.93","2,118.65","52.72M","1.17%"
"10/16/2018","2,101.16","2,116.56","2,122.08","2,095.56","43.81M","-0.16%"
"10/15/2018","2,104.47","2,113.72","2,116.79","2,099.21","51.42M","-0.80%"
"10/12/2018","2,121.43","2,094.16","2,136.08","2,092.00","74.24M","1.55%"
"10/11/2018","2,089.02","2,137.95","2,145.58","2,089.02","102.64M","-4.37%"
"10/10/2018","2,184.42","2,199.09","2,200.22","2,177.20","81.83M","-0.53%"
"10/08/2018","2,196.12","2,195.75","2,213.51","2,195.15","49.33M","-0.42%"
"10/05/2018","2,205.39","2,205.56","2,215.20","2,191.60","63.54M","-0.09%"
"10/04/2018","2,207.32","2,243.17","2,243.17","2,203.96","76.07M","-1.69%"
"10/02/2018","2,245.32","2,274.29","2,279.23","2,244.44","58.05M","-1.24%"
"10/01/2018","2,273.57","2,284.00","2,287.14","2,266.60","51.82M","-0.11%"
"09/28/2018","2,276.03","2,291.70","2,292.40","2,270.93","78.23M","-0.74%"
"09/27/2018","2,292.96","2,268.27","2,292.96","2,268.27","82.26M","0.63%"
"09/21/2018","2,278.52","2,270.71","2,278.52","2,263.64","88.26M","0.56%"
"09/20/2018","2,265.86","2,251.96","2,276.36","2,249.28","67.39M","0.90%"
"09/19/2018","2,245.75","2,251.88","2,251.88","2,236.07","59.00M","0.28%"
"09/18/2018","2,239.49","2,215.29","2,242.57","2,215.08","53.61M","0.33%"
"09/17/2018","2,232.23","2,242.55","2,243.43","2,223.65","42.44M","-0.67%"
"09/14/2018","2,247.25","2,230.44","2,247.70","2,229.81","59.20M","1.76%"
"09/13/2018","2,208.39","2,209.05","2,216.30","2,203.95","73.06M","0.00%"
"09/12/2018","2,208.36","2,211.74","2,215.58","2,197.94","57.70M","-0.07%"
"09/11/2018","2,209.89","2,218.18","2,228.33","2,202.84","53.27M","-0.49%"
"09/10/2018","2,220.77","2,212.00","2,224.05","2,210.98","52.83M","0.21%"
"09/07/2018","2,216.09","2,211.55","2,223.82","2,200.32","65.52M","-0.62%"
"09/06/2018","2,229.89","2,228.61","2,241.11","2,223.52","52.20M","-0.23%"
"09/05/2018","2,235.13","2,258.05","2,261.07","2,231.42","52.16M","-1.36%"
"09/04/2018","2,266.06","2,257.62","2,269.02","2,251.85","40.14M","0.46%"
