origin,spot,realized,z,alpha,drift,sigma_h,crps,crps_b,pin50,pin50_b,wink,wink_b,pit,in50,in80,in90,w90,w90_b,med_disp,u
2022-01-16,62.58,69.75,2.883411783690886,0.0,0.0023691263936114486,0.09337088867692986,4.344890728396036,4.18132168715527,3.4801062722014606,3.5081650180891515,19.125530323007048,23.17061780910735,0.8856,False,True,True,0.30561729503047375,0.37025595732034755,0.003352308334884535,1.1363558553485562
2022-04-11,69.75,54.07,2.265140623742274,0.0,0.002957742856799322,0.1063608244472416,12.244472516158012,11.982006380018884,7.956468871888358,7.935022167253049,121.40991454376461,110.744911261413,0.0118,False,False,False,0.34636476000685795,0.3644589682909208,0.003339609229773721,-2.4219035674374316
2022-07-17,54.07,55.0,1.1009010365742733,0.0,0.005297764032099942,0.11698802172203178,1.4221798434735025,1.7239351550325814,0.3306341143467151,0.30806693044069533,20.71305017205274,24.12662829507692,0.54655,True,True,True,0.3830784200490612,0.44621099121651414,0.004970071598050074,0.10048821779711851
2022-10-10,55.0,51.53,0.2192534121427869,0.0,0.008765231695884836,0.12067454766945533,2.4291984317553625,2.6263762805385733,1.933670610022947,2.023657097542845,21.591225775854895,25.445946352968996,0.2512,True,True,True,0.3925677413791799,0.4626535700539817,0.007224385819016188,-0.6126748019038716
2023-01-03,51.53,48.2,-0.5119489823482658,0.0,0.011616705754626668,0.1111680117729314,2.411815811147391,2.498377194004735,1.965923096064813,1.9529778328589273,18.795839354013495,23.135471439065164,0.21355,False,True,True,0.3647552756455171,0.4489709186700012,0.011679530217924006,-0.7054353656912306
2023-03-29,48.2,48.53,-1.2919352521451637,0.0,0.01274780164953091,0.11460131386128074,1.2034364249962155,1.4962281627217777,0.1318985721654471,0.15267631772938017,18.105302974400807,21.09265091063321,0.4788,True,True,True,0.3756286924149545,0.4376068653658342,0.012319442828441662,-0.051698004929788544
2023-07-05,48.53,45.27,-0.7414951614762955,0.0,0.01331134093768952,0.10529307940894884,2.3662758888349082,2.355190835483275,1.9320929056229126,1.9672310106262962,16.74543989971891,16.666892382140205,0.19445,False,True,True,0.34505336698369893,0.3434348316946261,0.012449738537931632,-0.7868412945277179
2023-09-28,45.27,55.0,-0.8291265600241796,0.0,0.013873549553327565,0.09907641402539574,6.598205861383061,6.5748730308079555,4.5484676375860005,4.586082856818102,34.23838151319455,39.806890991490945,0.9642,False,False,False,0.3269669374951738,0.32152975572860126,0.013984199797393293,1.8250062440181642
2023-12-21,55.0,56.73,0.14481236581410295,0.0,0.013873549553327565,0.10429790832661406,1.3088551195075162,1.2538166800603499,0.498436148148361,0.5107641009115547,18.727244687946012,16.445980872726018,0.57465,True,True,True,0.3404953579626548,0.29901783404956395,0.01332959461278671,0.16391926575496554
2024-03-17,56.73,54.0,1.2024825860874258,0.0,0.013873549553327565,0.1005728764341677,2.181212761654684,2.1525072544533503,1.7795852619998342,1.7549225070617211,18.836768804845384,17.396661733676524,0.24415,False,True,True,0.33204246086454053,0.3066571784536669,0.014616085386914612,-0.6283272047895851
2024-06-23,54.0,59.27,0.4524634440074083,0.0,0.013873549553327565,0.11034726778245271,2.6959986751175196,2.6808304807519767,2.2585040189414194,2.2870995965113146,19.674257507562984,17.808898464860057,0.7824,False,True,True,0.36433810199190714,0.32979441601592696,0.013944295594762401,0.7181480907925704
2024-09-15,59.27,62.8,0.8407743507836292,0.0,0.013873549553327565,0.09924845229508217,1.8114120171475054,1.8983966329217945,1.367457053896345,1.367892220901588,19.166763904185565,20.06981313523311,0.6874,True,True,True,0.323380528162402,0.33861672237612805,0.013414643026949724,0.4431126844207487
2024-12-09,62.8,67.07,1.0130149987440233,0.0,0.012182925374857007,0.10316148593603088,2.181909661146786,2.305809307450777,1.7263913336629102,1.7152327840067372,21.16212772912712,23.004930894184383,0.71635,True,True,True,0.33697655619629174,0.36632055563987875,0.013013014851499527,0.519562613666419
2025-03-04,67.07,60.27,0.5040302482792042,0.0,0.011616705754626668,0.09975693241717176,4.894440326123389,4.679471588783277,3.8019279613757355,3.744487803029404,21.926522931567305,23.661911838367885,0.10265,False,True,True,0.3269199781059685,0.35279427222853565,0.011985327609236318,-1.188078717934978
2025-06-02,60.27,62.67,1.0435207396443398,0.0,0.011616705754626668,0.10659415824810091,1.600127594017871,1.7333213846785172,0.8398744413544428,0.8629181995976367,21.012746262697107,21.948452796315586,0.61005,True,True,True,0.34864354177363704,0.3641687870634741,0.0119504084501596,0.257347038879529
2025-08-31,62.67,65.0,0.43028720004596244,0.0,0.011616705754626668,0.0997692585914986,1.5167097016110689,1.7359399209626933,0.7546318667186043,0.8494802334645257,20.596334699074504,22.096084817456735,0.6072,True,True,True,0.32864743416426523,0.35257834398367216,0.013096158713304495,0.2494525894627322
2025-11-24,65.0,70.47,0.6259661200803377,0.0,0.010480210813517696,0.10739138639930147,2.8649797723363393,2.94932564436742,2.3954529718131425,2.4589026204456346,22.98116426671797,23.997429000888772,0.7655,False,True,True,0.3535563733341226,0.3691912153982888,0.010447600867287798,0.6547974561787926
2026-02-16,70.47,66.9,0.11853818540436313,0.0,0.009909922545433205,0.11026393674996647,2.638490472208467,2.715759680631968,2.069422074775119,2.103806076975083,24.949751212219645,25.23110372052009,0.2713,True,True,True,0.35404783897005315,0.3580403536330366,0.008072146297009253,-0.5613625322533236
